edge_id,edge_type,from_node,to_node,from_type,to_type,properties
TRADE_0025,TRADES_WITH,CUS_011,CUS_004,Company,Company,"交易金额:41504682.00,合同:HT2024000025"
TRADE_0026,TRADES_WITH,CUS_012,SUP_028,Company,Company,"交易金额:23930751.00,合同:HT2024000026"
TRADE_0027,TRADES_WITH,CUS_025,SUP_017,Company,Company,"交易金额:46043614.00,合同:HT2024000027"
TRADE_0028,TRADES_WITH,ORG_010,CP_008,Company,Company,"交易金额:6848549.00,合同:HT2024000028"
TRADE_0029,TRADES_WITH,CUS_015,SUP_030,Company,Company,"交易金额:6125396.00,合同:HT2024000029"
TRADE_0030,TRADES_WITH,ORG_012,CP_005,Company,Company,"交易金额:12211274.00,合同:HT2024000030"
TRADE_0031,TRADES_WITH,ORG_001,SUP_002,Company,Company,"交易金额:12379715.00,合同:HT2024000031"
TRADE_0032,TRADES_WITH,ORG_005,CUS_017,Company,Company,"交易金额:47856538.00,合同:HT2024000032"
TRADE_0033,TRADES_WITH,CUS_014,CUS_017,Company,Company,"交易金额:20733034.00,合同:HT2024000033"
TRADE_0034,TRADES_WITH,ORG_009,CUS_004,Company,Company,"交易金额:42285448.00,合同:HT2024000034"
TRADE_0035,TRADES_WITH,CUS_020,CP_009,Company,Company,"交易金额:6959933.00,合同:HT2024000035"
TRADE_0036,TRADES_WITH,ORG_020,CP_003,Company,Company,"交易金额:34589155.00,合同:HT2024000036"
TRADE_0037,TRADES_WITH,CUS_026,SUP_029,Company,Company,"交易金额:46083156.00,合同:HT2024000037"
TRADE_0038,TRADES_WITH,CUS_013,CP_010,Company,Company,"交易金额:3365261.00,合同:HT2024000038"
TRADE_0039,TRADES_WITH,CUS_003,SUP_025,Company,Company,"交易金额:17447124.00,合同:HT2024000039"
TRADE_0040,TRADES_WITH,CUS_029,CP_010,Company,Company,"交易金额:38276702.00,合同:HT2024000040"
TRADE_0041,TRADES_WITH,CUS_021,SUP_011,Company,Company,"交易金额:37054676.00,合同:HT2024000041"
TRADE_0042,TRADES_WITH,CUS_029,SUP_021,Company,Company,"交易金额:13245858.00,合同:HT2024000042"
TRADE_0043,TRADES_WITH,ORG_007,SUP_018,Company,Company,"交易金额:15666248.00,合同:HT2024000043"
TRADE_0044,TRADES_WITH,ORG_001,CUS_004,Company,Company,"交易金额:31870131.00,合同:HT2024000044"
TRADE_0045,TRADES_WITH,ORG_019,CUS_022,Company,Company,"交易金额:13750999.00,合同:HT2024000045"
TRADE_0046,TRADES_WITH,ORG_009,CP_006,Company,Company,"交易金额:48526266.00,合同:HT2024000046"
TRADE_0047,TRADES_WITH,CUS_005,CUS_027,Company,Company,"交易金额:16328447.00,合同:HT2024000047"
TRADE_0048,TRADES_WITH,CUS_001,CUS_020,Company,Company,"交易金额:30967638.00,合同:HT2024000048"
TRADE_0049,TRADES_WITH,CUS_004,CUS_028,Company,Company,"交易金额:42505660.00,合同:HT2024000049"
TRADE_0050,TRADES_WITH,ORG_017,SUP_029,Company,Company,"交易金额:33616243.00,合同:HT2024000050"
TRADE_0051,TRADES_WITH,CUS_006,SUP_027,Company,Company,"交易金额:33948180.00,合同:HT2024000051"
TRADE_0052,TRADES_WITH,ORG_017,CUS_019,Company,Company,"交易金额:31561745.00,合同:HT2024000052"
TRADE_0053,TRADES_WITH,ORG_019,SUP_003,Company,Company,"交易金额:40623106.00,合同:HT2024000053"
TRADE_0054,TRADES_WITH,CUS_010,CUS_029,Company,Company,"交易金额:11896077.00,合同:HT2024000054"
TRADE_0055,TRADES_WITH,ORG_013,CUS_030,Company,Company,"交易金额:45118611.00,合同:HT2024000055"
TRADE_0056,TRADES_WITH,CUS_003,SUP_001,Company,Company,"交易金额:47915328.00,合同:HT2024000056"
TRADE_0057,TRADES_WITH,ORG_007,CP_001,Company,Company,"交易金额:36978712.00,合同:HT2024000057"
TRADE_0058,TRADES_WITH,CUS_028,CUS_023,Company,Company,"交易金额:8873829.00,合同:HT2024000058"
TRADE_0059,TRADES_WITH,CUS_024,SUP_005,Company,Company,"交易金额:19752730.00,合同:HT2024000059"
TRADE_0060,TRADES_WITH,ORG_019,CUS_011,Company,Company,"交易金额:15098380.00,合同:HT2024000060"
TRADE_0061,TRADES_WITH,CUS_003,SUP_024,Company,Company,"交易金额:23578613.00,合同:HT2024000061"
TRADE_0062,TRADES_WITH,ORG_001,CP_001,Company,Company,"交易金额:46151121.00,合同:HT2024000062"
TRADE_0063,TRADES_WITH,CUS_011,SUP_029,Company,Company,"交易金额:2210275.00,合同:HT2024000063"
TRADE_0064,TRADES_WITH,ORG_017,CP_005,Company,Company,"交易金额:30612164.00,合同:HT2024000064"
TRADE_0065,TRADES_WITH,ORG_006,CP_005,Company,Company,"交易金额:26316877.00,合同:HT2024000065"
TRADE_0066,TRADES_WITH,ORG_006,CP_007,Company,Company,"交易金额:6642117.00,合同:HT2024000066"
TRADE_0067,TRADES_WITH,CUS_006,CUS_020,Company,Company,"交易金额:28056437.00,合同:HT2024000067"
TRADE_0068,TRADES_WITH,ORG_001,CP_009,Company,Company,"交易金额:8077355.00,合同:HT2024000068"
TRADE_0069,TRADES_WITH,CUS_018,CP_001,Company,Company,"交易金额:27556163.00,合同:HT2024000069"
TRADE_0070,TRADES_WITH,ORG_012,CUS_023,Company,Company,"交易金额:7016580.00,合同:HT2024000070"
TRADE_0071,TRADES_WITH,CUS_023,SUP_001,Company,Company,"交易金额:42405980.00,合同:HT2024000071"
TRADE_0072,TRADES_WITH,CUS_003,CUS_030,Company,Company,"交易金额:44650278.00,合同:HT2024000072"
TRADE_0073,TRADES_WITH,ORG_009,CP_007,Company,Company,"交易金额:40351400.00,合同:HT2024000073"
TRADE_0074,TRADES_WITH,ORG_004,CP_005,Company,Company,"交易金额:6905221.00,合同:HT2024000074"
TRADE_0075,TRADES_WITH,CUS_024,SUP_023,Company,Company,"交易金额:45922344.00,合同:HT2024000075"
TRADE_0076,TRADES_WITH,CUS_025,CUS_015,Company,Company,"交易金额:21601136.00,合同:HT2024000076"
TRADE_0077,TRADES_WITH,ORG_006,CP_002,Company,Company,"交易金额:14580304.00,合同:HT2024000077"
TRADE_0078,TRADES_WITH,CUS_027,CP_008,Company,Company,"交易金额:47359595.00,合同:HT2024000078"
TRADE_0079,TRADES_WITH,ORG_001,SUP_028,Company,Company,"交易金额:30484412.00,合同:HT2024000079"
TRADE_0080,TRADES_WITH,ORG_012,SUP_017,Company,Company,"交易金额:35772805.00,合同:HT2024000080"
TRADE_0081,TRADES_WITH,CUS_017,CP_010,Company,Company,"交易金额:17744102.00,合同:HT2024000081"
TRADE_0082,TRADES_WITH,ORG_006,SUP_027,Company,Company,"交易金额:18599835.00,合同:HT2024000082"
TRADE_0083,TRADES_WITH,CUS_028,CUS_027,Company,Company,"交易金额:28097905.00,合同:HT2024000083"
TRADE_0084,TRADES_WITH,CUS_001,CUS_023,Company,Company,"交易金额:2907251.00,合同:HT2024000084"
TRADE_0085,TRADES_WITH,ORG_012,SUP_026,Company,Company,"交易金额:43059321.00,合同:HT2024000085"
TRADE_0086,TRADES_WITH,CUS_015,CP_009,Company,Company,"交易金额:31303099.00,合同:HT2024000086"
TRADE_0087,TRADES_WITH,CUS_023,CP_005,Company,Company,"交易金额:12882357.00,合同:HT2024000087"
TRADE_0088,TRADES_WITH,CUS_017,CUS_022,Company,Company,"交易金额:39816333.00,合同:HT2024000088"
TRADE_0089,TRADES_WITH,CUS_003,CUS_029,Company,Company,"交易金额:31576707.00,合同:HT2024000089"
TRADE_0090,TRADES_WITH,CUS_030,CUS_026,Company,Company,"交易金额:38649992.00,合同:HT2024000090"
TRADE_0091,TRADES_WITH,ORG_002,CP_004,Company,Company,"交易金额:13047051.00,合同:HT2024000091"
TRADE_0092,TRADES_WITH,ORG_014,CP_010,Company,Company,"交易金额:14833173.00,合同:HT2024000092"
TRADE_0093,TRADES_WITH,ORG_002,CP_007,Company,Company,"交易金额:8092959.00,合同:HT2024000093"
TRADE_0094,TRADES_WITH,ORG_020,SUP_018,Company,Company,"交易金额:11775682.00,合同:HT2024000094"
TRADE_0095,TRADES_WITH,CUS_025,CUS_013,Company,Company,"交易金额:47538615.00,合同:HT2024000095"
TRADE_0096,TRADES_WITH,CUS_027,CP_004,Company,Company,"交易金额:8188715.00,合同:HT2024000096"
TRADE_0097,TRADES_WITH,CUS_012,CP_007,Company,Company,"交易金额:15703900.00,合同:HT2024000097"
TRADE_0098,TRADES_WITH,ORG_011,CP_001,Company,Company,"交易金额:27374484.00,合同:HT2024000098"
TRADE_0099,TRADES_WITH,CUS_030,SUP_022,Company,Company,"交易金额:47283599.00,合同:HT2024000099"
TRADE_0100,TRADES_WITH,ORG_011,CP_009,Company,Company,"交易金额:42685344.00,合同:HT2024000100"
TRADE_0101,TRADES_WITH,SUP_001,ORG_002,Company,Company,"交易金额:5353380.00,合同:HT2024000001; ????"
TRADE_0102,TRADES_WITH,SUP_002,ORG_002,Company,Company,"交易金额:9930954.00,合同:HT2024000002; ????"
TRADE_0103,TRADES_WITH,SUP_003,ORG_002,Company,Company,"交易金额:7317542.00,合同:HT2024000003; ????"
TRADE_0104,TRADES_WITH,SUP_004,ORG_002,Company,Company,"交易金额:7691282.00,合同:HT2024000004; ????"
TRADE_0105,TRADES_WITH,SUP_005,ORG_002,Company,Company,"交易金额:8980792.00,合同:HT2024000005; ????"
TRADE_0106,TRADES_WITH,SUP_006,ORG_002,Company,Company,"交易金额:9239553.00,合同:HT2024000006; ????"
TRADE_0107,TRADES_WITH,SUP_007,ORG_002,Company,Company,"交易金额:5712093.00,合同:HT2024000007; ????"
TRADE_0108,TRADES_WITH,SUP_008,ORG_002,Company,Company,"交易金额:8640061.00,合同:HT2024000008; ????"
TRADE_0109,TRADES_WITH,SUP_009,ORG_002,Company,Company,"交易金额:5786007.00,合同:HT2024000009; ????"
TRADE_0110,TRADES_WITH,SUP_010,ORG_002,Company,Company,"交易金额:6490568.00,合同:HT2024000010; ????"
TRADE_0111,TRADES_WITH,SUP_011,ORG_005,Company,Company,"交易金额:9919290.00,合同:HT2024000011; ????"
TRADE_0112,TRADES_WITH,CUS_001,SUP_011,Company,Company,"交易金额:9902595.00,合同:HT2024000012; ????"
TRADE_0113,TRADES_WITH,ORG_005,CUS_001,Company,Company,"交易金额:9994149.00,合同:HT2024000013; ????"
TRADE_0114,TRADES_WITH,SUP_009,CUS_016,Company,Company,"交易金额:22643967.00,合同:HT2024000014; ????"
TRADE_0115,TRADES_WITH,SUP_022,ORG_002,Company,Company,"交易金额:1880365.00,合同:HT2024000015; ????"
TRADE_0116,TRADES_WITH,SUP_017,CUS_022,Company,Company,"交易金额:35622292.00,合同:HT2024000016; ????"
TRADE_0117,TRADES_WITH,CP_009,CUS_021,Company,Company,"交易金额:3770394.00,合同:HT2024000017; ????"
TRADE_0118,TRADES_WITH,CP_001,CUS_017,Company,Company,"交易金额:34216238.00,合同:HT2024000018; ????"
TRADE_0119,TRADES_WITH,SUP_025,ORG_013,Company,Company,"交易金额:35121400.00,合同:HT2024000019; ????"
TRADE_0120,TRADES_WITH,SUP_008,ORG_011,Company,Company,"交易金额:47746694.00,合同:HT2024000020; ????"
TRADE_0121,TRADES_WITH,CP_005,CUS_026,Company,Company,"交易金额:28839916.00,合同:HT2024000021; ????"
TRADE_0122,TRADES_WITH,CP_009,ORG_003,Company,Company,"交易金额:20484426.00,合同:HT2024000022; ????"
TRADE_0123,TRADES_WITH,SUP_012,CUS_017,Company,Company,"交易金额:8486756.00,合同:HT2024000023; ????"
TRADE_0124,TRADES_WITH,SUP_005,ORG_017,Company,Company,"交易金额:31990947.00,合同:HT2024000024; ????"
TRADE_0125,TRADES_WITH,CUS_004,CUS_011,Company,Company,"交易金额:41504682.00,合同:HT2024000025; ????"
TRADE_0126,TRADES_WITH,SUP_028,CUS_012,Company,Company,"交易金额:23930751.00,合同:HT2024000026; ????"
TRADE_0127,TRADES_WITH,SUP_017,CUS_025,Company,Company,"交易金额:46043614.00,合同:HT2024000027; ????"
TRADE_0128,TRADES_WITH,CP_008,ORG_010,Company,Company,"交易金额:6848549.00,合同:HT2024000028; ????"
TRADE_0129,TRADES_WITH,SUP_030,CUS_015,Company,Company,"交易金额:6125396.00,合同:HT2024000029; ????"
TRADE_0130,TRADES_WITH,CP_005,ORG_012,Company,Company,"交易金额:12211274.00,合同:HT2024000030; ????"
TRADE_0131,TRADES_WITH,SUP_002,ORG_001,Company,Company,"交易金额:12379715.00,合同:HT2024000031; ????"
TRADE_0132,TRADES_WITH,CUS_017,ORG_005,Company,Company,"交易金额:47856538.00,合同:HT2024000032; ????"
TRADE_0133,TRADES_WITH,CUS_017,CUS_014,Company,Company,"交易金额:20733034.00,合同:HT2024000033; ????"
TRADE_0134,TRADES_WITH,CUS_004,ORG_009,Company,Company,"交易金额:42285448.00,合同:HT2024000034; ????"
TRADE_0135,TRADES_WITH,CP_009,CUS_020,Company,Company,"交易金额:6959933.00,合同:HT2024000035; ????"
TRADE_0136,TRADES_WITH,CP_003,ORG_020,Company,Company,"交易金额:34589155.00,合同:HT2024000036; ????"
TRADE_0137,TRADES_WITH,SUP_029,CUS_026,Company,Company,"交易金额:46083156.00,合同:HT2024000037; ????"
TRADE_0138,TRADES_WITH,CP_010,CUS_013,Company,Company,"交易金额:3365261.00,合同:HT2024000038; ????"
TRADE_0139,TRADES_WITH,SUP_025,CUS_003,Company,Company,"交易金额:17447124.00,合同:HT2024000039; ????"
TRADE_0140,TRADES_WITH,CP_010,CUS_029,Company,Company,"交易金额:38276702.00,合同:HT2024000040; ????"
TRADE_0141,TRADES_WITH,SUP_011,CUS_021,Company,Company,"交易金额:37054676.00,合同:HT2024000041; ????"
TRADE_0142,TRADES_WITH,SUP_021,CUS_029,Company,Company,"交易金额:13245858.00,合同:HT2024000042; ????"
TRADE_0143,TRADES_WITH,SUP_018,ORG_007,Company,Company,"交易金额:15666248.00,合同:HT2024000043; ????"
TRADE_0144,TRADES_WITH,CUS_004,ORG_001,Company,Company,"交易金额:31870131.00,合同:HT2024000044; ????"
TRADE_0145,TRADES_WITH,CUS_022,ORG_019,Company,Company,"交易金额:13750999.00,合同:HT2024000045; ????"
TRADE_0146,TRADES_WITH,CP_006,ORG_009,Company,Company,"交易金额:48526266.00,合同:HT2024000046; ????"
TRADE_0147,TRADES_WITH,CUS_027,CUS_005,Company,Company,"交易金额:16328447.00,合同:HT2024000047; ????"
TRADE_0148,TRADES_WITH,CUS_020,CUS_001,Company,Company,"交易金额:30967638.00,合同:HT2024000048; ????"
TRADE_0149,TRADES_WITH,CUS_028,CUS_004,Company,Company,"交易金额:42505660.00,合同:HT2024000049; ????"
TRADE_0150,TRADES_WITH,SUP_029,ORG_017,Company,Company,"交易金额:33616243.00,合同:HT2024000050; ????"
TRADE_0151,TRADES_WITH,SUP_027,CUS_006,Company,Company,"交易金额:33948180.00,合同:HT2024000051; ????"
TRADE_0152,TRADES_WITH,CUS_019,ORG_017,Company,Company,"交易金额:31561745.00,合同:HT2024000052; ????"
TRADE_0153,TRADES_WITH,SUP_003,ORG_019,Company,Company,"交易金额:40623106.00,合同:HT2024000053; ????"
TRADE_0154,TRADES_WITH,CUS_029,CUS_010,Company,Company,"交易金额:11896077.00,合同:HT2024000054; ????"
TRADE_0155,TRADES_WITH,CUS_030,ORG_013,Company,Company,"交易金额:45118611.00,合同:HT2024000055; ????"
TRADE_0156,TRADES_WITH,SUP_001,CUS_003,Company,Company,"交易金额:47915328.00,合同:HT2024000056; ????"
TRADE_0157,TRADES_WITH,CP_001,ORG_007,Company,Company,"交易金额:36978712.00,合同:HT2024000057; ????"
TRADE_0158,TRADES_WITH,CUS_023,CUS_028,Company,Company,"交易金额:8873829.00,合同:HT2024000058; ????"
TRADE_0159,TRADES_WITH,SUP_005,CUS_024,Company,Company,"交易金额:19752730.00,合同:HT2024000059; ????"
TRADE_0160,TRADES_WITH,CUS_011,ORG_019,Company,Company,"交易金额:15098380.00,合同:HT2024000060; ????"
TRADE_0161,TRADES_WITH,SUP_024,CUS_003,Company,Company,"交易金额:23578613.00,合同:HT2024000061; ????"
TRADE_0162,TRADES_WITH,CP_001,ORG_001,Company,Company,"交易金额:46151121.00,合同:HT2024000062; ????"
TRADE_0163,TRADES_WITH,SUP_029,CUS_011,Company,Company,"交易金额:2210275.00,合同:HT2024000063; ????"
TRADE_0164,TRADES_WITH,CP_005,ORG_017,Company,Company,"交易金额:30612164.00,合同:HT2024000064; ????"
TRADE_0165,TRADES_WITH,CP_005,ORG_006,Company,Company,"交易金额:26316877.00,合同:HT2024000065; ????"
TRADE_0166,TRADES_WITH,CP_007,ORG_006,Company,Company,"交易金额:6642117.00,合同:HT2024000066; ????"
TRADE_0167,TRADES_WITH,CUS_020,CUS_006,Company,Company,"交易金额:28056437.00,合同:HT2024000067; ????"
TRADE_0168,TRADES_WITH,CP_009,ORG_001,Company,Company,"交易金额:8077355.00,合同:HT2024000068; ????"
TRADE_0169,TRADES_WITH,CP_001,CUS_018,Company,Company,"交易金额:27556163.00,合同:HT2024000069; ????"
TRADE_0170,TRADES_WITH,CUS_023,ORG_012,Company,Company,"交易金额:7016580.00,合同:HT2024000070; ????"
TRADE_0171,TRADES_WITH,SUP_001,CUS_023,Company,Company,"交易金额:42405980.00,合同:HT2024000071; ????"
TRADE_0172,TRADES_WITH,CUS_030,CUS_003,Company,Company,"交易金额:44650278.00,合同:HT2024000072; ????"
TRADE_0173,TRADES_WITH,CP_007,ORG_009,Company,Company,"交易金额:40351400.00,合同:HT2024000073; ????"
TRADE_0174,TRADES_WITH,CP_005,ORG_004,Company,Company,"交易金额:6905221.00,合同:HT2024000074; ????"
TRADE_0175,TRADES_WITH,SUP_023,CUS_024,Company,Company,"交易金额:45922344.00,合同:HT2024000075; ????"
TRADE_0176,TRADES_WITH,CUS_015,CUS_025,Company,Company,"交易金额:21601136.00,合同:HT2024000076; ????"
TRADE_0177,TRADES_WITH,CP_002,ORG_006,Company,Company,"交易金额:14580304.00,合同:HT2024000077; ????"
TRADE_0178,TRADES_WITH,CP_008,CUS_027,Company,Company,"交易金额:47359595.00,合同:HT2024000078; ????"
TRADE_0179,TRADES_WITH,SUP_028,ORG_001,Company,Company,"交易金额:30484412.00,合同:HT2024000079; ????"
TRADE_0180,TRADES_WITH,SUP_017,ORG_012,Company,Company,"交易金额:35772805.00,合同:HT2024000080; ????"
TRADE_0181,TRADES_WITH,CP_010,CUS_017,Company,Company,"交易金额:17744102.00,合同:HT2024000081; ????"
TRADE_0182,TRADES_WITH,SUP_027,ORG_006,Company,Company,"交易金额:18599835.00,合同:HT2024000082; ????"
TRADE_0183,TRADES_WITH,CUS_027,CUS_028,Company,Company,"交易金额:28097905.00,合同:HT2024000083; ????"
TRADE_0184,TRADES_WITH,CUS_023,CUS_001,Company,Company,"交易金额:2907251.00,合同:HT2024000084; ????"
TRADE_0185,TRADES_WITH,SUP_026,ORG_012,Company,Company,"交易金额:43059321.00,合同:HT2024000085; ????"
TRADE_0186,TRADES_WITH,CP_009,CUS_015,Company,Company,"交易金额:31303099.00,合同:HT2024000086; ????"
TRADE_0187,TRADES_WITH,CP_005,CUS_023,Company,Company,"交易金额:12882357.00,合同:HT2024000087; ????"
TRADE_0188,TRADES_WITH,CUS_022,CUS_017,Company,Company,"交易金额:39816333.00,合同:HT2024000088; ????"
TRADE_0189,TRADES_WITH,CUS_029,CUS_003,Company,Company,"交易金额:31576707.00,合同:HT2024000089; ????"
TRADE_0190,TRADES_WITH,CUS_026,CUS_030,Company,Company,"交易金额:38649992.00,合同:HT2024000090; ????"
TRADE_0191,TRADES_WITH,CP_004,ORG_002,Company,Company,"交易金额:13047051.00,合同:HT2024000091; ????"
TRADE_0192,TRADES_WITH,CP_010,ORG_014,Company,Company,"交易金额:14833173.00,合同:HT2024000092; ????"
TRADE_0193,TRADES_WITH,CP_007,ORG_002,Company,Company,"交易金额:8092959.00,合同:HT2024000093; ????"
TRADE_0194,TRADES_WITH,SUP_018,ORG_020,Company,Company,"交易金额:11775682.00,合同:HT2024000094; ????"
TRADE_0195,TRADES_WITH,CUS_013,CUS_025,Company,Company,"交易金额:47538615.00,合同:HT2024000095; ????"
TRADE_0196,TRADES_WITH,CP_004,CUS_027,Company,Company,"交易金额:8188715.00,合同:HT2024000096; ????"
TRADE_0197,TRADES_WITH,CP_007,CUS_012,Company,Company,"交易金额:15703900.00,合同:HT2024000097; ????"
TRADE_0198,TRADES_WITH,CP_001,ORG_011,Company,Company,"交易金额:27374484.00,合同:HT2024000098; ????"
TRADE_0199,TRADES_WITH,SUP_022,CUS_030,Company,Company,"交易金额:47283599.00,合同:HT2024000099; ????"
TRADE_0200,TRADES_WITH,CP_009,ORG_011,Company,Company,"交易金额:42685344.00,合同:HT2024000100; ????"
