edge_id,edge_type,from_node,to_node,from_type,to_type,properties
PARTY_0043,PARTY_A,ORG_003,CON_022,Company,Contract,甲方-中建华南分公司
PARTY_0044,PARTY_B,CP_009,CON_022,Company,Contract,乙方-工程保险代理
PARTY_0045,PARTY_A,CUS_017,CON_023,Company,Contract,甲方-中南置地
PARTY_0046,PARTY_B,SUP_012,CON_023,Company,Contract,乙方-恒泰机电设备
PARTY_0047,PARTY_A,ORG_017,CON_024,Company,Contract,甲方-中交华南建设公司
PARTY_0048,PARTY_B,SUP_005,CON_024,Company,Contract,乙方-宏图机械设备
PARTY_0049,PARTY_A,CUS_011,CON_025,Company,Contract,甲方-金地集团
PARTY_0050,PARTY_B,CUS_004,CON_025,Company,Contract,乙方-恒大地产集团
PARTY_0051,PARTY_A,CUS_012,CON_026,Company,Contract,甲方-招商蛇口
PARTY_0052,PARTY_B,SUP_028,CON_026,Company,Contract,乙方-博瑞工程设备
PARTY_0053,PARTY_A,CUS_025,CON_027,Company,Contract,甲方-富力地产
PARTY_0054,PARTY_B,SUP_017,CON_027,Company,Contract,乙方-远大建筑材料
PARTY_0055,PARTY_A,ORG_010,CON_028,Company,Contract,甲方-中石油华东销售公司
PARTY_0056,PARTY_B,CP_008,CON_028,Company,Contract,乙方-建筑法律咨询
PARTY_0057,PARTY_A,CUS_015,CON_029,Company,Contract,甲方-阳光城集团
PARTY_0058,PARTY_B,SUP_030,CON_029,Company,Contract,乙方-恒信机械设备
PARTY_0059,PARTY_A,ORG_012,CON_030,Company,Contract,甲方-中国铁路工程集团
PARTY_0060,PARTY_B,CP_005,CON_030,Company,Contract,乙方-建筑安全评估
PARTY_0061,PARTY_A,ORG_001,CON_031,Company,Contract,甲方-中央建设集团有限公司
PARTY_0062,PARTY_B,SUP_002,CON_031,Company,Contract,乙方-东方钢铁集团
PARTY_0063,PARTY_A,ORG_005,CON_032,Company,Contract,甲方-国家电网集团公司
PARTY_0064,PARTY_B,CUS_017,CON_032,Company,Contract,乙方-中南置地
PARTY_0065,PARTY_A,CUS_014,CON_033,Company,Contract,甲方-新城控股
PARTY_0066,PARTY_B,CUS_017,CON_033,Company,Contract,乙方-中南置地
PARTY_0067,PARTY_A,ORG_009,CON_034,Company,Contract,甲方-中国石油天然气集团
PARTY_0068,PARTY_B,CUS_004,CON_034,Company,Contract,乙方-恒大地产集团
PARTY_0069,PARTY_A,CUS_020,CON_035,Company,Contract,甲方-佳兆业集团
PARTY_0070,PARTY_B,CP_009,CON_035,Company,Contract,乙方-工程保险代理
PARTY_0071,PARTY_A,ORG_020,CON_036,Company,Contract,甲方-中能华南建设公司
PARTY_0072,PARTY_B,CP_003,CON_036,Company,Contract,乙方-建筑质量检测中心
PARTY_0073,PARTY_A,CUS_026,CON_037,Company,Contract,甲方-雅居乐地产
PARTY_0074,PARTY_B,SUP_029,CON_037,Company,Contract,乙方-鑫达建筑材料
PARTY_0075,PARTY_A,CUS_013,CON_038,Company,Contract,甲方-华夏幸福基业
PARTY_0076,PARTY_B,CP_010,CON_038,Company,Contract,乙方-建筑金融服务
PARTY_0077,PARTY_A,CUS_003,CON_039,Company,Contract,甲方-碧桂园地产
PARTY_0078,PARTY_B,SUP_025,CON_039,Company,Contract,乙方-金鼎建筑器材
PARTY_0079,PARTY_A,CUS_029,CON_040,Company,Contract,甲方-花样年控股
PARTY_0080,PARTY_B,CP_010,CON_040,Company,Contract,乙方-建筑金融服务
PARTY_0081,PARTY_A,CUS_021,CON_041,Company,Contract,甲方-远洋地产
PARTY_0082,PARTY_B,SUP_011,CON_041,Company,Contract,乙方-中天建筑材料
PARTY_0083,PARTY_A,CUS_029,CON_042,Company,Contract,甲方-花样年控股
PARTY_0084,PARTY_B,SUP_021,CON_042,Company,Contract,乙方-锦绣建筑材料
PARTY_0085,PARTY_A,ORG_007,CON_043,Company,Contract,甲方-国网华中电力公司
PARTY_0086,PARTY_B,SUP_018,CON_043,Company,Contract,乙方-兴业钢铁贸易
PARTY_0087,PARTY_A,ORG_001,CON_044,Company,Contract,甲方-中央建设集团有限公司
PARTY_0088,PARTY_B,CUS_004,CON_044,Company,Contract,乙方-恒大地产集团
PARTY_0089,PARTY_A,ORG_019,CON_045,Company,Contract,甲方-中能华东建设公司
PARTY_0090,PARTY_B,CUS_022,CON_045,Company,Contract,乙方-金科地产
PARTY_0091,PARTY_A,ORG_009,CON_046,Company,Contract,甲方-中国石油天然气集团
PARTY_0092,PARTY_B,CP_006,CON_046,Company,Contract,乙方-环境影响评价
PARTY_0093,PARTY_A,CUS_005,CON_047,Company,Contract,甲方-融创中国地产
PARTY_0094,PARTY_B,CUS_027,CON_047,Company,Contract,乙方-合景泰富
PARTY_0095,PARTY_A,CUS_001,CON_048,Company,Contract,甲方-华润置地发展
PARTY_0096,PARTY_B,CUS_020,CON_048,Company,Contract,乙方-佳兆业集团
PARTY_0097,PARTY_A,CUS_004,CON_049,Company,Contract,甲方-恒大地产集团
PARTY_0098,PARTY_B,CUS_028,CON_049,Company,Contract,乙方-奥园集团
PARTY_0099,PARTY_A,ORG_017,CON_050,Company,Contract,甲方-中交华南建设公司
PARTY_0100,PARTY_B,SUP_029,CON_050,Company,Contract,乙方-鑫达建筑材料
PARTY_0101,PARTY_A,CUS_006,CON_051,Company,Contract,甲方-保利发展控股
PARTY_0102,PARTY_B,SUP_027,CON_051,Company,Contract,乙方-天宇建材供应
PARTY_0103,PARTY_A,ORG_017,CON_052,Company,Contract,甲方-中交华南建设公司
PARTY_0104,PARTY_B,CUS_019,CON_052,Company,Contract,乙方-禹洲集团
PARTY_0105,PARTY_A,ORG_019,CON_053,Company,Contract,甲方-中能华东建设公司
PARTY_0106,PARTY_B,SUP_003,CON_053,Company,Contract,乙方-盛达水泥制造
PARTY_0107,PARTY_A,CUS_010,CON_054,Company,Contract,甲方-世茂房地产
PARTY_0108,PARTY_B,CUS_029,CON_054,Company,Contract,乙方-花样年控股
PARTY_0109,PARTY_A,ORG_013,CON_055,Company,Contract,甲方-中铁华东工程公司
PARTY_0110,PARTY_B,CUS_030,CON_055,Company,Contract,乙方-当代置业
PARTY_0111,PARTY_A,CUS_003,CON_056,Company,Contract,甲方-碧桂园地产
PARTY_0112,PARTY_B,SUP_001,CON_056,Company,Contract,乙方-华信建材有限公司
PARTY_0113,PARTY_A,ORG_007,CON_057,Company,Contract,甲方-国网华中电力公司
PARTY_0114,PARTY_B,CP_001,CON_057,Company,Contract,乙方-中建设计研究院
PARTY_0115,PARTY_A,CUS_028,CON_058,Company,Contract,甲方-奥园集团
PARTY_0116,PARTY_B,CUS_023,CON_058,Company,Contract,乙方-荣盛发展
PARTY_0117,PARTY_A,CUS_024,CON_059,Company,Contract,甲方-泰禾集团
PARTY_0118,PARTY_B,SUP_005,CON_059,Company,Contract,乙方-宏图机械设备
PARTY_0119,PARTY_A,ORG_019,CON_060,Company,Contract,甲方-中能华东建设公司
PARTY_0120,PARTY_B,CUS_011,CON_060,Company,Contract,乙方-金地集团
PARTY_0121,PARTY_A,CUS_003,CON_061,Company,Contract,甲方-碧桂园地产
PARTY_0122,PARTY_B,SUP_024,CON_061,Company,Contract,乙方-华美电气设备
PARTY_0123,PARTY_A,ORG_001,CON_062,Company,Contract,甲方-中央建设集团有限公司
PARTY_0124,PARTY_B,CP_001,CON_062,Company,Contract,乙方-中建设计研究院
PARTY_0125,PARTY_A,CUS_011,CON_063,Company,Contract,甲方-金地集团
PARTY_0126,PARTY_B,SUP_029,CON_063,Company,Contract,乙方-鑫达建筑材料
PARTY_0127,PARTY_A,ORG_017,CON_064,Company,Contract,甲方-中交华南建设公司
PARTY_0128,PARTY_B,CP_005,CON_064,Company,Contract,乙方-建筑安全评估
PARTY_0129,PARTY_A,ORG_006,CON_065,Company,Contract,甲方-国网华北电力公司
PARTY_0130,PARTY_B,CP_005,CON_065,Company,Contract,乙方-建筑安全评估
PARTY_0131,PARTY_A,ORG_006,CON_066,Company,Contract,甲方-国网华北电力公司
PARTY_0132,PARTY_B,CP_007,CON_066,Company,Contract,乙方-工程测绘服务
PARTY_0133,PARTY_A,CUS_006,CON_067,Company,Contract,甲方-保利发展控股
PARTY_0134,PARTY_B,CUS_020,CON_067,Company,Contract,乙方-佳兆业集团
PARTY_0135,PARTY_A,ORG_001,CON_068,Company,Contract,甲方-中央建设集团有限公司
PARTY_0136,PARTY_B,CP_009,CON_068,Company,Contract,乙方-工程保险代理
PARTY_0137,PARTY_A,CUS_018,CON_069,Company,Contract,甲方-正荣地产
PARTY_0138,PARTY_B,CP_001,CON_069,Company,Contract,乙方-中建设计研究院
PARTY_0139,PARTY_A,ORG_012,CON_070,Company,Contract,甲方-中国铁路工程集团
PARTY_0140,PARTY_B,CUS_023,CON_070,Company,Contract,乙方-荣盛发展
PARTY_0141,PARTY_A,CUS_023,CON_071,Company,Contract,甲方-荣盛发展
PARTY_0142,PARTY_B,SUP_001,CON_071,Company,Contract,乙方-华信建材有限公司
PARTY_0143,PARTY_A,CUS_003,CON_072,Company,Contract,甲方-碧桂园地产
PARTY_0144,PARTY_B,CUS_030,CON_072,Company,Contract,乙方-当代置业
PARTY_0145,PARTY_A,ORG_009,CON_073,Company,Contract,甲方-中国石油天然气集团
PARTY_0146,PARTY_B,CP_007,CON_073,Company,Contract,乙方-工程测绘服务
PARTY_0147,PARTY_A,ORG_004,CON_074,Company,Contract,甲方-中建西部分公司
PARTY_0148,PARTY_B,CP_005,CON_074,Company,Contract,乙方-建筑安全评估
PARTY_0149,PARTY_A,CUS_024,CON_075,Company,Contract,甲方-泰禾集团
PARTY_0150,PARTY_B,SUP_023,CON_075,Company,Contract,乙方-盛世建材集团
PARTY_0151,PARTY_A,CUS_025,CON_076,Company,Contract,甲方-富力地产
PARTY_0152,PARTY_B,CUS_015,CON_076,Company,Contract,乙方-阳光城集团
PARTY_0153,PARTY_A,ORG_006,CON_077,Company,Contract,甲方-国网华北电力公司
PARTY_0154,PARTY_B,CP_002,CON_077,Company,Contract,乙方-华东工程监理
PARTY_0155,PARTY_A,CUS_027,CON_078,Company,Contract,甲方-合景泰富
PARTY_0156,PARTY_B,CP_008,CON_078,Company,Contract,乙方-建筑法律咨询
PARTY_0157,PARTY_A,ORG_001,CON_079,Company,Contract,甲方-中央建设集团有限公司
PARTY_0158,PARTY_B,SUP_028,CON_079,Company,Contract,乙方-博瑞工程设备
PARTY_0159,PARTY_A,ORG_012,CON_080,Company,Contract,甲方-中国铁路工程集团
PARTY_0160,PARTY_B,SUP_017,CON_080,Company,Contract,乙方-远大建筑材料
PARTY_0161,PARTY_A,CUS_017,CON_081,Company,Contract,甲方-中南置地
PARTY_0162,PARTY_B,CP_010,CON_081,Company,Contract,乙方-建筑金融服务
PARTY_0163,PARTY_A,ORG_006,CON_082,Company,Contract,甲方-国网华北电力公司
PARTY_0164,PARTY_B,SUP_027,CON_082,Company,Contract,乙方-天宇建材供应
PARTY_0165,PARTY_A,CUS_028,CON_083,Company,Contract,甲方-奥园集团
PARTY_0166,PARTY_B,CUS_027,CON_083,Company,Contract,乙方-合景泰富
PARTY_0167,PARTY_A,CUS_001,CON_084,Company,Contract,甲方-华润置地发展
PARTY_0168,PARTY_B,CUS_023,CON_084,Company,Contract,乙方-荣盛发展
PARTY_0169,PARTY_A,ORG_012,CON_085,Company,Contract,甲方-中国铁路工程集团
PARTY_0170,PARTY_B,SUP_026,CON_085,Company,Contract,乙方-瑞祥机电设备
PARTY_0171,PARTY_A,CUS_015,CON_086,Company,Contract,甲方-阳光城集团
PARTY_0172,PARTY_B,CP_009,CON_086,Company,Contract,乙方-工程保险代理
PARTY_0173,PARTY_A,CUS_023,CON_087,Company,Contract,甲方-荣盛发展
PARTY_0174,PARTY_B,CP_005,CON_087,Company,Contract,乙方-建筑安全评估
PARTY_0175,PARTY_A,CUS_017,CON_088,Company,Contract,甲方-中南置地
PARTY_0176,PARTY_B,CUS_022,CON_088,Company,Contract,乙方-金科地产
PARTY_0177,PARTY_A,CUS_003,CON_089,Company,Contract,甲方-碧桂园地产
PARTY_0178,PARTY_B,CUS_029,CON_089,Company,Contract,乙方-花样年控股
PARTY_0179,PARTY_A,CUS_030,CON_090,Company,Contract,甲方-当代置业
PARTY_0180,PARTY_B,CUS_026,CON_090,Company,Contract,乙方-雅居乐地产
PARTY_0181,PARTY_A,ORG_002,CON_091,Company,Contract,甲方-中建华东分公司
PARTY_0182,PARTY_B,CP_004,CON_091,Company,Contract,乙方-工程造价咨询
PARTY_0183,PARTY_A,ORG_014,CON_092,Company,Contract,甲方-中铁华南工程公司
PARTY_0184,PARTY_B,CP_010,CON_092,Company,Contract,乙方-建筑金融服务
PARTY_0185,PARTY_A,ORG_002,CON_093,Company,Contract,甲方-中建华东分公司
PARTY_0186,PARTY_B,CP_007,CON_093,Company,Contract,乙方-工程测绘服务
PARTY_0187,PARTY_A,ORG_020,CON_094,Company,Contract,甲方-中能华南建设公司
PARTY_0188,PARTY_B,SUP_018,CON_094,Company,Contract,乙方-兴业钢铁贸易
PARTY_0189,PARTY_A,CUS_025,CON_095,Company,Contract,甲方-富力地产
PARTY_0190,PARTY_B,CUS_013,CON_095,Company,Contract,乙方-华夏幸福基业
PARTY_0191,PARTY_A,CUS_027,CON_096,Company,Contract,甲方-合景泰富
PARTY_0192,PARTY_B,CP_004,CON_096,Company,Contract,乙方-工程造价咨询
PARTY_0193,PARTY_A,CUS_012,CON_097,Company,Contract,甲方-招商蛇口
PARTY_0194,PARTY_B,CP_007,CON_097,Company,Contract,乙方-工程测绘服务
PARTY_0195,PARTY_A,ORG_011,CON_098,Company,Contract,甲方-中石油华南销售公司
PARTY_0196,PARTY_B,CP_001,CON_098,Company,Contract,乙方-中建设计研究院
PARTY_0197,PARTY_A,CUS_030,CON_099,Company,Contract,甲方-当代置业
PARTY_0198,PARTY_B,SUP_022,CON_099,Company,Contract,乙方-腾飞机械设备
PARTY_0199,PARTY_A,ORG_011,CON_100,Company,Contract,甲方-中石油华南销售公司
PARTY_0200,PARTY_B,CP_009,CON_100,Company,Contract,乙方-工程保险代理
